hash,path,is_app,points,style_points,time,lines_added,lines_removed,files,message,timestamp
31ae136fba01ca42052ac4b4563052b857019022,.gtm/junit: fixabletest.testcannotfixmagicovenifnotenoughresources.app,True,0,0,280,0,0,1,ovenfixing,1614940024
8ed07c4b85ca8e908b392ba141e810b7b84953ec,.gtm/junit: hoteltest.testaddingroomstohotel.app,True,0,0,6,0,0,1,add hotel and tests,1617195623
7142fa6d5ab879f62cfdc3d30dae8804518d5e4b,pr/pr02datastructures,False,5.0,1.0,2979,133,0,1,naming process,1612436369
8ed07c4b85ca8e908b392ba141e810b7b84953ec,.gtm/junit: hoteltest.testbook1regularroom.app,True,0,0,6,0,0,1,add hotel and tests,1617195623
5e06bd9bce80b04b101fb0e14920444f5fe75ad6,ex/ex11computerstore,False,20.0,1.0,420,7,5,1,file,1619355413
e3d78b6a60a45ccc2406913340709ccdd8e2cdb8,ex/ex08delivery,False,0,0,438,6,4,2,pr02datastructures v2.0,1617713989
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,.gtm/junit: comparabletest.testcomparebrokenspaceandbrokenstandardovens.app,True,0,0,44,0,0,1,ex05 rewrite comparable code,1614007906
db9c003daba43c4ac829e8a50f726a69a43f9e75,lx/lx01stream,False,2.0,1.0,280,0,0,1,ex00 second try,1618566262
09caedabb6997799be7e945a6800afe39edf87e8,tk/tk1,False,4.0,1.0,870,73,0,2,first done?,1614269803
e06735c15c0ae70511269dc1df78703c80a5c1dd,ex/ex08delivery,False,0,0,2720,145,0,6,ex07 ex08 up,1620493681
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,ex/ex01idcode,False,15.0,1.0,300,8,6,1,remove punctuation from the end,1611691644
5e06bd9bce80b04b101fb0e14920444f5fe75ad6,.gtm/application: postoffice.app,True,0,0,9,0,0,1,hotel with tests,1617197144
2dc3b95bd118d4f20118fbd65f7437401aded85b,.gtm/application: exam (1).app,True,0,0,46,0,0,1,tk00,1613836804
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,ex/ex01idcode,False,15.0,1.0,840,55,29,1,remove additional magic numbers,1611694931
8ed07c4b85ca8e908b392ba141e810b7b84953ec,.gtm/junit: automaticcoffeemachinetest.testonedrinksuccessful.app,True,0,0,36,0,0,1,ex07 done,1616013722
2d358cc6104ea9808d26fa399aa7345d7c68baab,.gtm/junit: morsefilestest.app,True,0,0,356,0,0,1,ex06 testidega,1615937526
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,.gtm/junit: tournamentteacherstests.testteacherstournament2.app,True,0,0,6,0,0,1,ex13 first commit,1620143314
31ae136fba01ca42052ac4b4563052b857019022,.gtm/application: cat.app,True,0,0,12,0,0,1,first test,1614028469
719305de70aadb1a82b4aa2db22792baf41aae6e,pr/pr04stock,False,0,0,390,4,3,2,stock,1614084489
1b2b546d31fe5c8aee03fe57b801846423b53685,.gtm/junit: all in ex07coffee.app,True,0,0,204,0,0,1,final commit,1616849841
2b9b6dc7d747da3beee34867d17d25ee4a154821,.gtm/junit: messagetest.app,True,0,0,30,0,0,1,test files.,1614196616
5cb8a9dfc6fb53b6c070d0ac9d4ad4e0f382befb,.gtm/junit: morsetranslatortest.translatelinestomorsetest.app,True,0,0,10,0,0,1,test,1617406600
8fff7b3a00cbeba735f4d32a5f1d69f3ec715b4b,.gtm/junit: componenttest.app,True,0,0,30,0,0,1,initial push,1618862616
6e59be6a69a02cf474b30c8ed84f35b016c24338,ex/ex03bookshelf,False,13.5,1.0,1070,124,22,3,ex03 first half of assignment,1613500825
d2024466706de8b697dd55ee19ec8a2defeff239,.gtm/junit: webbrowsertest.app,True,0,0,60,0,0,1,commit ex02.,1612457354
44a5c38f2ef94a64c00ae30c673de4baa7df5f94,ex/ex08delivery,False,0,0,480,9,14,2,a,1617355558
9e03963810356656f577aa42d0b430a656f94095,ex/ex08delivery,False,0,0,600,7,7,2,1,1617044455
c9c66236e8ca50ad4397ca088b747f5537fb5a55,ex/ex01idcode,False,15.0,1.0,660,6,4,1,stiil,1613572249
227e3651af4e705dea62a314140d296d1c10bd9c,ex/ex06files,False,0,0,60,0,1,2,final!,1615286998
2b9b6dc7d747da3beee34867d17d25ee4a154821,ex/ex04socialnetwork,False,0,0,120,1,1,1,first try.,1614184449
5cb8a9dfc6fb53b6c070d0ac9d4ad4e0f382befb,.gtm/application: worldexample.app,True,0,0,67,0,0,1,test,1617423163
e5949847532a923d86c76e67d7eb373b83986892,tk/tk1,False,1.75,0.0,60,3,3,1,1,1614270081
2d94421a5be179129acee971e78a6a12e44a9d64,.gtm/junit: coffeetest.app,True,0,0,1068,0,0,1,coffee,1615918786
e06735c15c0ae70511269dc1df78703c80a5c1dd,ex/ex06files,False,0,0,180,2,1,2,ex06 up,1618445170
9e03963810356656f577aa42d0b430a656f94095,ex/ex05mysticorbs,False,12.25,1.0,920,0,0,4,1,1614788851
dc19d0420561cf0175257039bf35deed2c6b928d,.gtm/junit: fixabletest.app,True,0,0,115,0,0,1,first,1614378121
079515b37f4d26af417a48c7fbcdfd1bda8b12ce,pr/pr06shelter,False,0,0,60,1,1,1,pr && ex,1614583810
e515278837da9a7c73923fde0b7a76b4ad67042a,.gtm/application: stockdemo.app,True,0,0,50,0,0,1,test push,1613488141
c9c66236e8ca50ad4397ca088b747f5537fb5a55,pr/pr03ring,False,0,0,1646,0,0,2,-.-,1613567943
a4076a2bcf120779015e2aa34f816dea364e0c57,.gtm/junit: customertest.getname.app,True,0,0,7,0,0,1,version 1,1620058922
3fe61b42edbb25fcb90828dd6eb3cda3b1326b57,lx/lx02personstatistics,False,3.0,1.0,360,7,2,1,lx2,1616534114
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,lx/lx05generics,False,7.9,0.0,3004,61,13,2,lx05 with array error,1620107422
26abbf77e39340038a011fc45ef70f8bb004a92b,ex/ex08delivery,False,0,0,240,6,10,1,ex08,1616623101
2d358cc6104ea9808d26fa399aa7345d7c68baab,ex/ex01idcode,False,15.0,1.0,1224,1,1,1,tk3,1615903455
079515b37f4d26af417a48c7fbcdfd1bda8b12ce,ex/ex05mysticorbs,False,13.8,1.0,55,0,0,1,pr && ex,1614536596
cffaf3750341cee73be546d2d15e3a9bec8c5c5d,kt/kt1,False,0,0,540,0,0,2,ex08 first push,1617470111
31db7177c353bf3c7eadd7f56712e13ad3df12e5,.gtm/application: datastructures.app,True,0,0,90,0,0,1,pr02:02 data structures,1612614438
227e3651af4e705dea62a314140d296d1c10bd9c,.gtm/junit: capsulecoffeemachinetest.app,True,0,0,25,0,0,1,final?,1617180458
d2024466706de8b697dd55ee19ec8a2defeff239,ex/ex08delivery,False,0,0,540,16,1,3,ex08.,1616762677
e3d78b6a60a45ccc2406913340709ccdd8e2cdb8,.gtm/junit: capsuletest.testisempty.app,True,0,0,6,0,0,1,pr02datastructures v2.0,1616259250
3fe61b42edbb25fcb90828dd6eb3cda3b1326b57,.gtm/application: webbrowser.app,True,0,0,60,0,0,1,test style six,1613063388
1b2b546d31fe5c8aee03fe57b801846423b53685,ex03bookshelf/src,False,0,0,14755,276,0,3,first commit,1613596525
2d358cc6104ea9808d26fa399aa7345d7c68baab,.gtm/application: world.app,True,0,0,429,0,0,1,ex08,1616607147
e5949847532a923d86c76e67d7eb373b83986892,pr/pr04stock,False,0,0,901,10,0,3,1,1613980604
e06735c15c0ae70511269dc1df78703c80a5c1dd,ex/ex03bookshelf,False,7.32,1.0,240,1,1,2,ex03,1615324438
1b2b546d31fe5c8aee03fe57b801846423b53685,.gtm/junit: capsulemachinetest.makedrinksandgetlist.app,True,0,0,18,0,0,1,final commit,1616849841
d656fdd2fb0684f0bf1448645dca74b09473f9a1,kt/kt1,False,0,0,592,64,29,4,kt1,1617185389
31ae136fba01ca42052ac4b4563052b857019022,ex/ex01idcode,False,13.5,1.0,48,1,1,1,learning the language,1612372858
26abbf77e39340038a011fc45ef70f8bb004a92b,.gtm/application: socialnetworkdemo.app,True,0,0,52,0,0,1,ex04,1613671210
cffaf3750341cee73be546d2d15e3a9bec8c5c5d,.gtm/junit: webbrowsertest.solve.app,True,0,0,20,0,0,1,ex02 alldone,1612801872
26abbf77e39340038a011fc45ef70f8bb004a92b,.gtm/junit: hoteltest.getallroomsbysize.app,True,0,0,28,0,0,1,kt1,1617195421
5cb8a9dfc6fb53b6c070d0ac9d4ad4e0f382befb,.gtm/junit: ee.taltech.iti0202.mysticorbs in ex05mysticorbs.app,True,0,0,67,0,0,1,ex05,1614369585
32472c07e5a895570c665fbe1d0e7a141f54a2d5,.gtm/application: stockdemo.app,True,0,0,10,0,0,1,first commit with everything done.,1613562774
2d358cc6104ea9808d26fa399aa7345d7c68baab,lx/lx01stream,False,2.0,1.0,32,0,0,1,delivery strateegiad,1617499007
227e3651af4e705dea62a314140d296d1c10bd9c,ex/ex03bookshelf,False,15.0,1.0,360,87,0,2,bookshelf 3-style,1613426326
2d94421a5be179129acee971e78a6a12e44a9d64,.gtm/junit: oventest.app,True,0,0,18,0,0,1,orbs,1614543324
d2024466706de8b697dd55ee19ec8a2defeff239,.gtm/application: socialnetworkdemo.app,True,0,0,10,0,0,1,commit ex04.,1613687746
079515b37f4d26af417a48c7fbcdfd1bda8b12ce,.gtm/junit: fixabletest.testovensgetridofovensthatcannotbefixed.app,True,0,0,111,0,0,1,pr && ex,1614244598
2dc3b95bd118d4f20118fbd65f7437401aded85b,ex/ex05mysticorbs,False,13.5,1.0,60,5,5,1,orbsfactory,1615552727
6e59be6a69a02cf474b30c8ed84f35b016c24338,.gtm/junit: persontest.app,True,0,0,30,0,0,1,pr03,1613076240
5e06bd9bce80b04b101fb0e14920444f5fe75ad6,.gtm/application: exam.app,True,0,0,304,0,0,1,exam,1614091343
03062dc1bddd1c4f7433fefa74079520759db3ab,pr/pr03ring,False,0,0,240,24,13,2,lahendus,1612960904
26abbf77e39340038a011fc45ef70f8bb004a92b,pr/pr01introduction,False,5.0,1.0,180,0,0,1,pr01,1611688178
09caedabb6997799be7e945a6800afe39edf87e8,ex/ex08delivery,False,0,0,300,0,0,1,first done?,1618322748
e3d78b6a60a45ccc2406913340709ccdd8e2cdb8,.gtm/junit: kitchentest.app,True,0,0,10,0,0,1,pr02datastructures v2.0,1617740033
db9c003daba43c4ac829e8a50f726a69a43f9e75,kt/kt1,False,0,0,375,14,7,6,ex00 second try,1617196860
26abbf77e39340038a011fc45ef70f8bb004a92b,pr/pr01introduction,False,5.0,1.0,60,2,1,1,pr02,1612102106
079515b37f4d26af417a48c7fbcdfd1bda8b12ce,.gtm/junit: kitchentest.testmakingonedrinkwithautomaticmachine.app,True,0,0,678,0,0,1,pr && ex,1615742562
31ae136fba01ca42052ac4b4563052b857019022,.gtm/application: experiment.app,True,0,0,48,0,0,1,ovenfixing,1615151569
ce6ad7f7e93fdeab3c9dd302cd1a7545ebafe924,.gtm/junit: coffeemachinetest.testmakingcacaonotenoughmilk.app,True,0,0,21,0,0,1,- initial commit,1615817608
d2024466706de8b697dd55ee19ec8a2defeff239,ex/ex03bookshelf,False,13.35,1.0,352,13,0,2,commit ex03.,1613056089
dc19d0420561cf0175257039bf35deed2c6b928d,ex/ex06files,False,0,0,60,2,2,1,a,1614971136
7142fa6d5ab879f62cfdc3d30dae8804518d5e4b,ex/ex06files,False,0,0,52,1,5,2,proov,1615247397
ce6ad7f7e93fdeab3c9dd302cd1a7545ebafe924,.gtm/application: collector.app,True,0,0,30,0,0,1,- initial commit,1614271187
2dc3b95bd118d4f20118fbd65f7437401aded85b,ex/ex02webbrowser,False,0,0,360,0,0,1,sauron,1612892539
d656fdd2fb0684f0bf1448645dca74b09473f9a1,.gtm/junit: testcoffeemachine.testfillfromemptypantry.app,True,0,0,22,0,0,1,ex07 initial commit,1616018331
32472c07e5a895570c665fbe1d0e7a141f54a2d5,ex/ex11computerstore,False,20.0,1.0,8551,463,0,11,first commit.,1617893828
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,.gtm/junit: all in ex04socialnetwork.app,True,0,0,60,0,0,1,ex04 first commit,1613415160
5cb8a9dfc6fb53b6c070d0ac9d4ad4e0f382befb,ex/ex11computerstore,False,20.0,1.0,120,3,1,1,ex11,1617745384
e515278837da9a7c73923fde0b7a76b4ad67042a,.gtm/junit: roomtest.isbooked.app,True,0,0,5,0,0,1,final push,1617196278
d2024466706de8b697dd55ee19ec8a2defeff239,ex/ex03bookshelf,False,13.35,1.0,50,5,2,1,commit ex03.,1613037155
a4076a2bcf120779015e2aa34f816dea364e0c57,ex/ex07coffee,False,0,1.0,30,0,0,1,translator,1616692144
079515b37f4d26af417a48c7fbcdfd1bda8b12ce,.gtm/application: collector.app,True,0,0,15,0,0,1,pr && ex,1614272399
31ae136fba01ca42052ac4b4563052b857019022,.gtm/junit: inputfilesbufferreadertest.testreadtextfromfile.app,True,0,0,60,0,0,1,practice file reading,1618507279
b18d18bf475b322c8a8d40dd13e7ed0d4de56b6c,.gtm/junit: hoteltest.testbookbysizenosuchsize.app,True,0,0,19,0,0,1,"first tasks, push 4",1617197199
31db7177c353bf3c7eadd7f56712e13ad3df12e5,pr/pr02datastructures,False,4.55,1.0,6866,186,0,1,pr02 data structures,1612613692
2d358cc6104ea9808d26fa399aa7345d7c68baab,ex/ex08delivery,False,0,0,180,1,1,1,delivery strateegiad,1617508564
03062dc1bddd1c4f7433fefa74079520759db3ab,ex/ex11computerstore,False,20.0,1.0,240,1,1,1,computer store,1618242925
5e06bd9bce80b04b101fb0e14920444f5fe75ad6,.gtm/application: personstatistics.app,True,0,0,189,0,0,1,persons,1616687159
2d358cc6104ea9808d26fa399aa7345d7c68baab,.gtm/junit: all in ex05mysticorbs.app,True,0,0,30,0,0,1,ex05,1614175354
788ae06526091b46bb54b02916c0e6bde170ffc6,ex/ex03bookshelf,False,11.95,1.0,1070,74,5,3,"ex03, test2, style fix 1",1613497015
dc19d0420561cf0175257039bf35deed2c6b928d,ex/ex13pokemon,False,20.0,1.0,5710,256,15,7,"hetkel on liiga aeglane, aga mul mote kuida kiiremaks teha",1619481129
ce6ad7f7e93fdeab3c9dd302cd1a7545ebafe924,.gtm/junit: kitchentest.app,True,0,0,10,0,0,1,- initial commit,1616154551
ce6ad7f7e93fdeab3c9dd302cd1a7545ebafe924,.gtm/junit: worldtest.addcourierallgood.app,True,0,0,38,0,0,1,initial commit,1617012157
03062dc1bddd1c4f7433fefa74079520759db3ab,tk/tk1,False,4.88,1.0,60,11,3,1,tk,1614273040
2b9b6dc7d747da3beee34867d17d25ee4a154821,ex/ex02webbrowser,False,0,0,240,18,24,2,ex02 seventh try.,1612831452
3fe61b42edbb25fcb90828dd6eb3cda3b1326b57,ex/ex06files,False,0,0,503,4,1,2,add morse translator,1615154618
03062dc1bddd1c4f7433fefa74079520759db3ab,tk/tk2,False,1.2,0.0,780,5,2,1,lahendus,1614716913
26abbf77e39340038a011fc45ef70f8bb004a92b,.gtm/junit: producttest.app,True,0,0,28,0,0,1,pr04,1613661804
31ae136fba01ca42052ac4b4563052b857019022,ex/ex05mysticorbs,False,12.96,1.0,291,37,4,4,first test,1614717913
5cb8a9dfc6fb53b6c070d0ac9d4ad4e0f382befb,pr/pr03ring,False,0,0,180,6,0,2,pr03 test3,1612794363
5e06bd9bce80b04b101fb0e14920444f5fe75ad6,ex/ex05mysticorbs,False,15.0,1.0,180,15,11,2,magic,1614519281
079515b37f4d26af417a48c7fbcdfd1bda8b12ce,ex/ex03bookshelf,False,15.0,1.0,223,31,30,2,pr && ex,1612882581
3fe61b42edbb25fcb90828dd6eb3cda3b1326b57,ex/ex06files,False,0,0,60,11,11,1,ex6,1614981854
33f5a3c8f62f784934631bd28c547a20b1f89545,ex/ex07coffee,False,0,1.0,12,0,0,1,ex12,1618905848
cffaf3750341cee73be546d2d15e3a9bec8c5c5d,ex/ex06files,False,0,0,60,5,5,1,ex06,1615304217
8ed07c4b85ca8e908b392ba141e810b7b84953ec,.gtm/application: stockdemo.app,True,0,0,41,0,0,1,fixes,1614022175
2dc3b95bd118d4f20118fbd65f7437401aded85b,.gtm/junit: orbfactorytest.testnewproduceorbs.app,True,0,0,353,0,0,1,orbsfactory 1,1615346540
5cb8a9dfc6fb53b6c070d0ac9d4ad4e0f382befb,.gtm/junit: coffeetest.kitchencoffeemachinetest.app,True,0,0,73,0,0,1,ex07,1615929030
26abbf77e39340038a011fc45ef70f8bb004a92b,.gtm/junit: webbrowsertest.a100timesgotoandback.app,True,0,0,606,0,0,1,ex02,1612732024
8ed07c4b85ca8e908b392ba141e810b7b84953ec,.gtm/junit: coffeemachinetest.teststartmachinewithmultipledrinkswatertankemptyfilltofull.app,True,0,0,9,0,0,1,added more tests and code,1615930046
31ae136fba01ca42052ac4b4563052b857019022,testing/proov,False,0,0,1140,8,0,1,streaming one,1612209564
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,.gtm/junit: webbrowsertest.bookmarktest.app,True,0,0,8,0,0,1,ex02 first commit,1612184051
1b2b546d31fe5c8aee03fe57b801846423b53685,tk/tk3,False,3.18,1.0,154,3,0,1,tenrun,1615890214
9e03963810356656f577aa42d0b430a656f94095,ex/ex03bookshelf,False,15.0,1.0,52,1,1,2,1,1613055239
3fe61b42edbb25fcb90828dd6eb3cda3b1326b57,ex/ex07coffee.iml,False,0,0,150,0,0,1,coffee,1615848519
5cb8a9dfc6fb53b6c070d0ac9d4ad4e0f382befb,ex/ex04socialnetwork,False,0,0,3821,116,7,6,ex04 testidega,1614091010
a4076a2bcf120779015e2aa34f816dea364e0c57,.gtm/junit: comparabletest.testcomparetwoovensbycreatedorbsamount.app,True,0,0,618,0,0,1,oven,1616352125
2d358cc6104ea9808d26fa399aa7345d7c68baab,ex/ex06files,False,0,0,170,6,7,3,ex06,1614999097
e3d78b6a60a45ccc2406913340709ccdd8e2cdb8,ex/ex08delivery,False,0,0,60,10,1,2,pr02datastructures v2.0,1617731690
e515278837da9a7c73923fde0b7a76b4ad67042a,.gtm/junit: messagetest.gettitle.app,True,0,0,12,0,0,1,test push,1613505768
e06735c15c0ae70511269dc1df78703c80a5c1dd,.gtm/junit: resourcestoragetest.addresourcetoresourcestoragetest.app,True,0,0,38,0,0,1,ex07 up,1619898898
e515278837da9a7c73923fde0b7a76b4ad67042a,ex/ex05mysticorbs,False,14.0,1.0,2885,30,17,11,test push,1614685977
09caedabb6997799be7e945a6800afe39edf87e8,tk/tk1,False,4.0,1.0,514,10,10,2,first done?,1614273166
2b9b6dc7d747da3beee34867d17d25ee4a154821,pr/pr03ring,False,0,0,510,45,0,2,pr03 second try. fix style,1613501626
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,ex/ex06files,False,0,0,37,1,1,1,ex06 no trimming morse to line,1614544904
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,.gtm/junit: capsuletest.testcapsuleappendspowderwhentostringiscalled.app,True,0,0,6,0,0,1,ex07 additional tests and code coverage,1617761462
5e06bd9bce80b04b101fb0e14920444f5fe75ad6,ex/ex06files,False,0,0,75,0,0,2,file,1619355929
2d358cc6104ea9808d26fa399aa7345d7c68baab,ex/ex06files,False,0,0,348,3,0,2,ex06,1614998990
d2024466706de8b697dd55ee19ec8a2defeff239,kt/kt2,False,0,0,357,11,1,1,kt.,1617200395
44a5c38f2ef94a64c00ae30c673de4baa7df5f94,.gtm/junit: tests.translatefrommorsemultiplelines.app,True,0,0,53,0,0,1,style 2,1615385269
6e59be6a69a02cf474b30c8ed84f35b016c24338,lx/lx02personstatistics,False,3.0,1.0,240,15,10,2,lx02,1618943520
d2024466706de8b697dd55ee19ec8a2defeff239,ex/ex03bookshelf,False,13.35,1.0,1496,18,1,6,commit ex03.,1612968421
719305de70aadb1a82b4aa2db22792baf41aae6e,pr/pr06shelter,False,0,0,240,7,5,1,animalshelter,1615206981
db9c003daba43c4ac829e8a50f726a69a43f9e75,ex/ex02webbrowser,False,0,0,300,10,2,1,ex00 second try,1612384569
b18d18bf475b322c8a8d40dd13e7ed0d4de56b6c,kt/test,False,0,0,1620,289,0,2,"first tasks, push 4",1617197199
8ed07c4b85ca8e908b392ba141e810b7b84953ec,.gtm/application: main.app,True,0,0,219,0,0,1,bookshelf initial commit,1613398706
5cb8a9dfc6fb53b6c070d0ac9d4ad4e0f382befb,lx/lx02personstatistics,False,3.0,1.0,30,0,0,1,ex11,1617674387
d656fdd2fb0684f0bf1448645dca74b09473f9a1,lx/lx02personstatistics,False,3.0,1.0,180,0,0,1,ex08 initial commit for data structures,1617731220
26abbf77e39340038a011fc45ef70f8bb004a92b,.gtm/application: main.app,True,0,0,30,0,0,1,ex03,1613066776
e3d78b6a60a45ccc2406913340709ccdd8e2cdb8,.gtm/application: main.app,True,0,0,17,0,0,1,pr02datastructures v2.0,1614247888
227e3651af4e705dea62a314140d296d1c10bd9c,.gtm/junit: morsetranslatortest.addmorsecodes.app,True,0,0,33,0,0,1,09.03 1,1615283739
dc19d0420561cf0175257039bf35deed2c6b928d,kt/kt1,False,0,0,60,2,2,1,trytry,1617193186
31ae136fba01ca42052ac4b4563052b857019022,pr/pr02datastructures,False,5.0,1.0,85,110,0,2,data or stuctures or both,1612702747
0163f19bf716a3aeda720deecfa0afb6dab53d87,pr/pr03ring,False,0,0,480,22,6,4,pr03ring add ring javadoc and newlines,1612629952
7142fa6d5ab879f62cfdc3d30dae8804518d5e4b,ex/ex06files,False,0,0,113,6,3,2,tests,1615305041
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,.gtm/junit: kittenstatisticstest.testfindkittensbetweenages.app,True,0,0,7,0,0,1,lx01 first commit,1614987066
44a5c38f2ef94a64c00ae30c673de4baa7df5f94,.gtm/junit: webbrowsertests.basictest.app,True,0,0,15,0,0,1,added tests,1612961248
32472c07e5a895570c665fbe1d0e7a141f54a2d5,lx/lx03recursion,False,3.0,1.0,420,43,8,4,style fixes.,1618430397
d2024466706de8b697dd55ee19ec8a2defeff239,ex/ex06files,False,0,0,513,36,1,3,commit ex06.,1614684150
719305de70aadb1a82b4aa2db22792baf41aae6e,ex/ex07coffee,False,0,1.0,240,0,0,2,person,1620319139
2dc3b95bd118d4f20118fbd65f7437401aded85b,ex/ex06files,False,0,0,120,1,1,1,morse 1,1615325490
b18d18bf475b322c8a8d40dd13e7ed0d4de56b6c,.gtm/junit: all in ex06files.app,True,0,0,60,0,0,1,a,1615231757
ce6ad7f7e93fdeab3c9dd302cd1a7545ebafe924,ex/ex12computerbuilder,False,0,0,659,0,0,5,"main functionality implemented, todo: fight + big competition",1619437253
03062dc1bddd1c4f7433fefa74079520759db3ab,ex/ex08delivery,False,0,0,120,5,2,1,delivery,1617721177
ce6ad7f7e93fdeab3c9dd302cd1a7545ebafe924,.gtm/application: stockdemo.app,True,0,0,30,0,0,1,- initial commit try again 3,1613488340
31ae136fba01ca42052ac4b4563052b857019022,.gtm/junit: booktest.simplecomparetwodifferentgetid.app,True,0,0,6,0,0,1,testing the bookshelf,1613912294
2d358cc6104ea9808d26fa399aa7345d7c68baab,ex/ex07coffee,False,0,1.0,1260,0,0,6,delivery strateegiad,1617499007
e06735c15c0ae70511269dc1df78703c80a5c1dd,tk/tk2,False,1.3,1.0,1270,141,0,3,tk2 up,1614428555
33f5a3c8f62f784934631bd28c547a20b1f89545,tk/tk2,False,4.8,1.0,12,0,0,1,pr06,1614795343
e515278837da9a7c73923fde0b7a76b4ad67042a,ex/ex04socialnetwork,False,0,0,60,1,1,1,test push,1613506228
d656fdd2fb0684f0bf1448645dca74b09473f9a1,ex/ex06files,False,0,0,18,0,0,2,lx02 initial commit,1616171710
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,ex/ex05mysticorbs,False,15.0,1.0,897,9,7,7,ex05 fix style errors and some logic errors,1613934466
079515b37f4d26af417a48c7fbcdfd1bda8b12ce,ex/ex06files,False,0,0,180,2,2,1,pr && ex,1614541005
db9c003daba43c4ac829e8a50f726a69a43f9e75,ex/ex07coffee,False,0,1.0,20,0,0,1,ex00 second try,1617194151
dc19d0420561cf0175257039bf35deed2c6b928d,ex/ex12computerbuilder,False,0,0,60,0,0,1,pokemon 1,1619432475
e3d78b6a60a45ccc2406913340709ccdd8e2cdb8,ex/ex11computerstore,False,20.0,1.0,60,0,2,2,pr02datastructures v2.0,1618345600
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,ex/ex05mysticorbs,False,15.0,1.0,14040,872,0,12,ex05 first commit,1613931090
e5949847532a923d86c76e67d7eb373b83986892,ex/ex05mysticorbs,False,3.24,0.0,180,0,0,1,1,1616083730
8ed07c4b85ca8e908b392ba141e810b7b84953ec,pr/pr06shelter,False,0,0,639,5,6,1,fix,1615043348
9e03963810356656f577aa42d0b430a656f94095,kt/kt1,False,0,0,120,4,3,2,1,1617193853
44a5c38f2ef94a64c00ae30c673de4baa7df5f94,.gtm/junit: systemtests.test.app,True,0,0,262,0,0,1,a,1618145687
26abbf77e39340038a011fc45ef70f8bb004a92b,.gtm/junit: booktest.random.app,True,0,0,8,0,0,1,ex03,1613474089
227e3651af4e705dea62a314140d296d1c10bd9c,ex/ex07coffee,False,0,1.0,5070,306,79,16,final?,1617180458
31ae136fba01ca42052ac4b4563052b857019022,.gtm/junit: persontest.testsimplebuybook.app,True,0,0,8,0,0,1,testing the bookshelf,1613921471
e3d78b6a60a45ccc2406913340709ccdd8e2cdb8,ex/ex07coffee,False,0,1.0,13592,705,129,31,pr02datastructures v2.0,1617740033
e515278837da9a7c73923fde0b7a76b4ad67042a,ex/ex12computerbuilder,False,0,0,1770,258,87,15,base,1618949228
8ed07c4b85ca8e908b392ba141e810b7b84953ec,.gtm/application: morsefilescontroller.app,True,0,0,59,0,0,1,output fixed,1615303213
e515278837da9a7c73923fde0b7a76b4ad67042a,.gtm/junit: databasetest.getcomponents.app,True,0,0,6,0,0,1,base,1618947395
ce6ad7f7e93fdeab3c9dd302cd1a7545ebafe924,.gtm/junit: all in ex06files.app,True,0,0,90,0,0,1,- initial commit,1615817608
44a5c38f2ef94a64c00ae30c673de4baa7df5f94,.gtm/junit: sometests.testcouriercanfollowgotocommand.app,True,0,0,180,0,0,1,a,1617739987
079515b37f4d26af417a48c7fbcdfd1bda8b12ce,pr/pr03ring,False,0,0,120,5,2,1,pr && ex,1612792027
e515278837da9a7c73923fde0b7a76b4ad67042a,tk/tk1,False,4.03,1.0,120,3,0,1,test push,1614272598
bc4aba988fbd89dca245e5b6279d393b09be7fff,ex/ex08delivery,False,0,0,540,4,2,1,ex08,1620161567
32472c07e5a895570c665fbe1d0e7a141f54a2d5,.gtm/application: idcode.app,True,0,0,10,0,0,1,style finished.,1611844785
5cb8a9dfc6fb53b6c070d0ac9d4ad4e0f382befb,ex/ex04socialnetwork,False,0,0,180,0,0,1,ex06,1615319841
5e06bd9bce80b04b101fb0e14920444f5fe75ad6,.gtm/junit: webbrowsertest.app,True,0,0,9,0,0,1,webbrowser commit/ testing,1612452297
2b9b6dc7d747da3beee34867d17d25ee4a154821,.gtm/application: main.app,True,0,0,162,0,0,1,ex03 second half. fix style,1613592325
e5949847532a923d86c76e67d7eb373b83986892,kt/kt1,False,0,0,60,1,1,1,1,1617190604
3fe61b42edbb25fcb90828dd6eb3cda3b1326b57,ex/ex05mysticorbs,False,14.0,1.0,480,0,0,2,mall update,1620341543
cd4671c644e3e91baadccd5d352d5e9f51915b2f,.gtm/application: main.app,True,0,0,313,0,0,1,15.03,1615810037
e3d78b6a60a45ccc2406913340709ccdd8e2cdb8,ex/ex08delivery,False,0,0,658,0,0,1,pr02datastructures v2.0,1618312559
2dc3b95bd118d4f20118fbd65f7437401aded85b,.gtm/junit: resourcestoragetest.app,True,0,0,193,0,0,1,tk00,1614274213
e06735c15c0ae70511269dc1df78703c80a5c1dd,ex/ex03bookshelf,False,7.32,1.0,277,2,5,3,ex03,1615323536
